# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Field delimiter:       ;
# missing values are indicated by -999.000
#
# file generation date:  2025-09-02
#
# GRDC-No.:              2416890
# River:                 NORIN
# Station:               NARYN
# Country:               KG
# Latitude (DD):       41.43
# Longitude (DD):      76.02
# Catchment area (km²):      10500.0
# Altitude (m ASL):        2039.0
# Next downstream station:      2416860
# Remarks:               
# Owner of original data: Initial dataset collected in the framework of the First GARP Global Experiment (FGGE)
#************************************************************
#
# Data Set Content:      MEAN MONTHLY DISCHARGE (MQ)
#                        --------------------
# Unit of measure:                  m³/s
# Time series:           1933 - 1980
# No. of years:          48
# Last update:           2018-05-29
#
# Table Header:
#     YYYY-MM-DD - Date (DD=00)
#     hh:mm      - Time
#     Original   - original (provided) data
#     Calculated - GRDC calculated from daily data
#     Flag       - percentage of valid values used for calculation from daily data
#************************************************************
#
# Data lines: 576
# DATA
YYYY-MM-DD;hh:mm; Original; Calculated; Flag
1952-04-01;--:--;     65.000;   -999.000;   0
1952-05-01;--:--;    123.000;   -999.000;   0
1952-06-01;--:--;    280.000;   -999.000;   0
1952-07-01;--:--;    335.000;   -999.000;   0
1952-08-01;--:--;    266.000;   -999.000;   0
1952-09-01;--:--;     98.000;   -999.000;   0
1952-10-01;--:--;     50.000;   -999.000;   0
1952-11-01;--:--;     36.000;   -999.000;   0
1952-12-01;--:--;     24.000;   -999.000;   0
1953-01-01;--:--;     24.000;   -999.000;   0
1953-02-01;--:--;     26.000;   -999.000;   0
1953-03-01;--:--;     26.000;   -999.000;   0
1953-04-01;--:--;     28.000;   -999.000;   0
1953-05-01;--:--;    174.000;   -999.000;   0
1953-06-01;--:--;    218.000;   -999.000;   0
1953-07-01;--:--;    259.000;   -999.000;   0
1953-08-01;--:--;    155.000;   -999.000;   0
1953-09-01;--:--;     86.000;   -999.000;   0
1953-10-01;--:--;     45.000;   -999.000;   0
1953-11-01;--:--;     34.000;   -999.000;   0
1953-12-01;--:--;     32.000;   -999.000;   0
1954-01-01;--:--;     25.000;   -999.000;   0
1954-02-01;--:--;     26.000;   -999.000;   0
1954-03-01;--:--;     26.000;   -999.000;   0
1954-04-01;--:--;     47.000;   -999.000;   0
1954-05-01;--:--;     70.000;   -999.000;   0
1954-06-01;--:--;    180.000;   -999.000;   0
1954-07-01;--:--;    208.000;   -999.000;   0
1954-08-01;--:--;    222.000;   -999.000;   0
1954-09-01;--:--;     89.000;   -999.000;   0
1954-10-01;--:--;     47.000;   -999.000;   0
1954-11-01;--:--;     35.000;   -999.000;   0
1954-12-01;--:--;     28.000;   -999.000;   0
1955-01-01;--:--;     24.000;   -999.000;   0
1955-02-01;--:--;     25.000;   -999.000;   0
1955-03-01;--:--;     26.000;   -999.000;   0
1955-04-01;--:--;     29.000;   -999.000;   0
1955-05-01;--:--;    129.000;   -999.000;   0
1955-06-01;--:--;    236.000;   -999.000;   0
1955-07-01;--:--;    144.000;   -999.000;   0
1955-08-01;--:--;    209.000;   -999.000;   0
1955-09-01;--:--;     69.000;   -999.000;   0
1955-10-01;--:--;     36.000;   -999.000;   0
1955-11-01;--:--;     28.000;   -999.000;   0
1955-12-01;--:--;     27.000;   -999.000;   0
1956-01-01;--:--;     23.000;   -999.000;   0
1956-02-01;--:--;     22.000;   -999.000;   0
1956-03-01;--:--;     22.000;   -999.000;   0
1956-04-01;--:--;     40.000;   -999.000;   0
1956-05-01;--:--;    143.000;   -999.000;   0
1956-06-01;--:--;    168.000;   -999.000;   0
1956-07-01;--:--;    388.000;   -999.000;   0
1956-08-01;--:--;    223.000;   -999.000;   0
1956-09-01;--:--;     99.000;   -999.000;   0
1956-10-01;--:--;     48.000;   -999.000;   0
1956-11-01;--:--;     36.000;   -999.000;   0
1956-12-01;--:--;     31.000;   -999.000;   0
1957-01-01;--:--;     26.000;   -999.000;   0
1957-02-01;--:--;     29.000;   -999.000;   0
1957-03-01;--:--;     30.000;   -999.000;   0
1957-04-01;--:--;     33.000;   -999.000;   0
1957-05-01;--:--;     50.000;   -999.000;   0
1957-06-01;--:--;    208.000;   -999.000;   0
1957-07-01;--:--;    185.000;   -999.000;   0
1957-08-01;--:--;    151.000;   -999.000;   0
1957-09-01;--:--;     63.000;   -999.000;   0
1957-10-01;--:--;     42.000;   -999.000;   0
1957-11-01;--:--;     34.000;   -999.000;   0
1957-12-01;--:--;     29.000;   -999.000;   0
1958-01-01;--:--;     28.000;   -999.000;   0
1958-02-01;--:--;     30.000;   -999.000;   0
1958-03-01;--:--;     31.000;   -999.000;   0
1958-04-01;--:--;     50.000;   -999.000;   0
1958-05-01;--:--;     74.000;   -999.000;   0
1958-06-01;--:--;    224.000;   -999.000;   0
1958-07-01;--:--;    318.000;   -999.000;   0
1958-08-01;--:--;    178.000;   -999.000;   0
1958-09-01;--:--;     82.000;   -999.000;   0
1958-10-01;--:--;     47.000;   -999.000;   0
1958-11-01;--:--;     36.000;   -999.000;   0
1958-12-01;--:--;     33.000;   -999.000;   0
1959-01-01;--:--;     29.000;   -999.000;   0
1959-02-01;--:--;     27.000;   -999.000;   0
1959-03-01;--:--;     27.000;   -999.000;   0
1959-04-01;--:--;     76.000;   -999.000;   0
1959-05-01;--:--;     96.000;   -999.000;   0
1959-06-01;--:--;    231.000;   -999.000;   0
1959-07-01;--:--;    285.000;   -999.000;   0
1959-08-01;--:--;    207.000;   -999.000;   0
1959-09-01;--:--;    155.000;   -999.000;   0
1959-10-01;--:--;     68.000;   -999.000;   0
1959-11-01;--:--;     40.000;   -999.000;   0
